1441 	 1450 	 0.0500	 0.0100 	50	
1445 	 1400 	 0.0500	 0.0100 	47	
1447 	 1400 	 0.0500	 0.0100 	46	
1437 	 1400 	 0.0500	 0.0100 	47	
1437 	 1450 	 0.0500	 0.0100 	49	
1425 	 1400 	 0.0500	 0.0100 	47	
1430 	 1450 	 0.0500	 0.0100 	49	
1433 	 1450 	 0.0500	 0.0100 	50	
1420 	 1400 	 0.0500	 0.0100 	47	
1428 	 1450 	 0.0500	 0.0100 	50	
1433 	 1450 	 0.0500	 0.0100 	50	
1420 	 1400 	 0.0500	 0.0100 	48	
1427 	 1450 	 0.0500	 0.0100 	50	
1420 	 1450 	 0.0500	 0.0100 	51	
1420 	 1400 	 0.0500	 0.0100 	48	
1429 	 1450 	 0.0500	 0.0100 	50	
1419 	 1450 	 0.0500	 0.0100 	51	
1420 	 1450 	 0.0500	 0.0100 	51	
1433 	 1450 	 0.0500	 0.0100 	51	
1429 	 1450 	 0.0500	 0.0100 	51	
1429 	 1400 	 0.0500	 0.0100 	48	
1441 	 1400 	 0.0500	 0.0100 	47	
2865 	 1450 	 0.0500	 0.0100 	0	
1420 	 1400 	 0.0500	 0.0100 	48	
1420 	 1400 	 0.0500	 0.0100 	48	
1408 	 1450 	 0.0500	 0.0100 	52	
1412 	 1450 	 0.0500	 0.0100 	52	
1425 	 1450 	 0.0500	 0.0100 	51	
1416 	 1450 	 0.0500	 0.0100 	52	
1427 	 1400 	 0.0500	 0.0100 	49	
1437 	 1400 	 0.0500	 0.0100 	48	
1437 	 1450 	 0.0500	 0.0100 	51	
1425 	 1400 	 0.0500	 0.0100 	49	
1435 	 1400 	 0.0500	 0.0100 	48	
1438 	 1400 	 0.0500	 0.0100 	47	
1420 	 1450 	 0.0500	 0.0100 	51	
1431 	 1400 	 0.0500	 0.0100 	48	
1437 	 1450 	 0.0500	 0.0100 	50	
1420 	 1450 	 0.0500	 0.0100 	51	
1433 	 1450 	 0.0500	 0.0100 	51	
1437 	 1450 	 0.0500	 0.0100 	50	
1422 	 1450 	 0.0500	 0.0100 	51	
1437 	 1400 	 0.0500	 0.0100 	48	
1441 	 1400 	 0.0500	 0.0100 	47	
1433 	 1450 	 0.0500	 0.0100 	50	
1437 	 1400 	 0.0500	 0.0100 	47	
1441 	 1400 	 0.0500	 0.0100 	47	
1432 	 1400 	 0.0500	 0.0100 	47	
1431 	 1400 	 0.0500	 0.0100 	47	
1433 	 1500 	 0.0500	 0.0100 	52	
1425 	 1450 	 0.0500	 0.0100 	50	
500000 	 1450 	 0.0500	 0.0100 	0	
1411 	 1400 	 0.0500	 0.0100 	48	
1416 	 1450 	 0.0500	 0.0100 	51	
1000000 	 1450 	 0.0500	 0.0100 	0	
1400 	 1400 	 0.0500	 0.0100 	49	
1401 	 1400 	 0.0500	 0.0100 	49	
1408 	 1400 	 0.0500	 0.0100 	49	
1397 	 1450 	 0.0500	 0.0100 	52	
1408 	 1400 	 0.0500	 0.0100 	49	
1414 	 1400 	 0.0500	 0.0100 	49	
1403 	 1450 	 0.0500	 0.0100 	52	
1412 	 1450 	 0.0500	 0.0100 	52	
1417 	 1450 	 0.0500	 0.0100 	52	
1416 	 1450 	 0.0500	 0.0100 	53	
1429 	 1450 	 0.0500	 0.0100 	52	
1426 	 1450 	 0.0500	 0.0100 	53	
1432 	 1450 	 0.0500	 0.0100 	53	
1444 	 1450 	 0.0500	 0.0100 	52	
2894 	 1450 	 0.0500	 0.0100 	0	
1434 	 1400 	 0.0500	 0.0100 	50	
1433 	 1450 	 0.0500	 0.0100 	52	
1425 	 1450 	 0.0500	 0.0100 	53	
1433 	 1450 	 0.0500	 0.0100 	53	
1447 	 1450 	 0.0500	 0.0100 	52	
1445 	 1450 	 0.0500	 0.0100 	52	
1449 	 1450 	 0.0500	 0.0100 	52	
1462 	 1400 	 0.0500	 0.0100 	48	
1466 	 1450 	 0.0500	 0.0100 	50	
1451 	 1450 	 0.0500	 0.0100 	51	
1458 	 1450 	 0.0500	 0.0100 	51	
1474 	 1450 	 0.0500	 0.0100 	50	
1453 	 1450 	 0.0500	 0.0100 	51	
1468 	 1450 	 0.0500	 0.0100 	50	
1471 	 1450 	 0.0500	 0.0100 	49	
1466 	 1450 	 0.0500	 0.0100 	49	
1470 	 1450 	 0.0500	 0.0100 	49	
1458 	 1400 	 0.0500	 0.0100 	46	
1458 	 1450 	 0.0500	 0.0100 	49	
1462 	 1450 	 0.0500	 0.0100 	49	
1449 	 1400 	 0.0500	 0.0100 	46	
1449 	 1450 	 0.0500	 0.0100 	49	
1441 	 1400 	 0.0500	 0.0100 	46	
1441 	 1450 	 0.0500	 0.0100 	49	
1445 	 1400 	 0.0500	 0.0100 	46	
1437 	 1400 	 0.0500	 0.0100 	46	
1433 	 1400 	 0.0500	 0.0100 	46	
1433 	 1400 	 0.0500	 0.0100 	45	
1420 	 1400 	 0.0500	 0.0100 	46	
1419 	 1400 	 0.0500	 0.0100 	46	
1416 	 1400 	 0.0500	 0.0100 	46	
1404 	 1400 	 0.0500	 0.0100 	46	
1401 	 1450 	 0.0500	 0.0100 	49	
1408 	 1400 	 0.0500	 0.0100 	46	
1393 	 1400 	 0.0500	 0.0100 	47	
1395 	 1400 	 0.0500	 0.0100 	47	
1401 	 1450 	 0.0500	 0.0100 	50	
1393 	 1450 	 0.0500	 0.0100 	51	
1391 	 1450 	 0.0500	 0.0100 	51	
1405 	 1450 	 0.0500	 0.0100 	51	
1401 	 1450 	 0.0500	 0.0100 	52	
1408 	 1450 	 0.0500	 0.0100 	52	
1418 	 1450 	 0.0500	 0.0100 	52	
1412 	 1450 	 0.0500	 0.0100 	52	
500000 	 1400 	 0.0500	 0.0100 	0	
1415 	 1400 	 0.0500	 0.0100 	50	
1408 	 1450 	 0.0500	 0.0100 	53	
1408 	 1450 	 0.0500	 0.0100 	53	
1423 	 1400 	 0.0500	 0.0100 	50	
1433 	 1400 	 0.0500	 0.0100 	49	
1420 	 1400 	 0.0500	 0.0100 	49	
2882 	 1450 	 0.0500	 0.0100 	0	
1421 	 1400 	 0.0500	 0.0100 	49	
1404 	 1450 	 0.0500	 0.0100 	53	
1408 	 1400 	 0.0500	 0.0100 	50	
1425 	 1450 	 0.0500	 0.0100 	52	
1408 	 1450 	 0.0500	 0.0100 	53	
1420 	 1450 	 0.0500	 0.0100 	53	
1438 	 1400 	 0.0500	 0.0100 	49	
1429 	 1450 	 0.0500	 0.0100 	52	
1444 	 1400 	 0.0500	 0.0100 	49	
1448 	 1400 	 0.0500	 0.0100 	48	
1425 	 1400 	 0.0500	 0.0100 	49	
1445 	 1450 	 0.0500	 0.0100 	51	
1446 	 1450 	 0.0500	 0.0100 	51	
1441 	 1450 	 0.0500	 0.0100 	51	
1445 	 1450 	 0.0500	 0.0100 	51	
1449 	 1450 	 0.0500	 0.0100 	51	
1445 	 1450 	 0.0500	 0.0100 	51	
1447 	 1400 	 0.0500	 0.0100 	48	
1437 	 1450 	 0.0500	 0.0100 	51	
1449 	 1450 	 0.0500	 0.0100 	50	
1443 	 1450 	 0.0500	 0.0100 	50	
1444 	 1400 	 0.0500	 0.0100 	48	
1449 	 1450 	 0.0500	 0.0100 	50	
1441 	 1450 	 0.0500	 0.0100 	50	
1442 	 1400 	 0.0500	 0.0100 	47	
1444 	 1400 	 0.0500	 0.0100 	47	
1437 	 1400 	 0.0500	 0.0100 	47	
1433 	 1450 	 0.0500	 0.0100 	50	
1434 	 1450 	 0.0500	 0.0100 	50	
1429 	 1450 	 0.0500	 0.0100 	50	
1433 	 1450 	 0.0500	 0.0100 	50	
1441 	 1450 	 0.0500	 0.0100 	50	
1432 	 1450 	 0.0500	 0.0100 	51	
1437 	 1400 	 0.0500	 0.0100 	47	
1441 	 1400 	 0.0500	 0.0100 	47	
1447 	 1400 	 0.0500	 0.0100 	46	
1425 	 1450 	 0.0500	 0.0100 	50	
1433 	 1450 	 0.0500	 0.0100 	50	
1442 	 1400 	 0.0500	 0.0100 	46	
1416 	 1450 	 0.0500	 0.0100 	50	
1393 	 1400 	 0.0500	 0.0100 	49	
1294 	 1400 	 0.0500	 0.0100 	55	
1073 	 1400 	 0.0500	 0.0100 	69	
887 	 1450 	 0.0500	 0.0100 	87	
562 	 1450 	 0.0500	 0.0100 	100	
562 	 1450 	 0.0500	 0.0100 	100	
562 	 1450 	 0.0500	 0.0100 	100	
562 	 1450 	 0.0500	 0.0100 	100	
562 	 1450 	 0.0500	 0.0100 	100	
562 	 1450 	 0.0500	 0.0100 	100	
106 	 1450 	 0.0500	 0.0100 	100	
106 	 1450 	 0.0500	 0.0100 	100	
400000 	 1450 	 0.0500	 0.0100 	0	
425 	 1400 	 0.0500	 0.0100 	100	
425 	 1450 	 0.0500	 0.0100 	100	
445 	 1450 	 0.0500	 0.0100 	100	
551 	 1450 	 0.0500	 0.0100 	100	
647 	 1450 	 0.0500	 0.0100 	100	
798 	 1450 	 0.0500	 0.0100 	98	
860 	 1450 	 0.0500	 0.0100 	100	
400000 	 1450 	 0.0500	 0.0100 	0	
1005 	 1400 	 0.0500	 0.0100 	89	
1012 	 1450 	 0.0500	 0.0100 	96	
1094 	 1450 	 0.0500	 0.0100 	95	
1171 	 1450 	 0.0500	 0.0100 	94	
1245 	 1450 	 0.0500	 0.0100 	92	
1316 	 1400 	 0.0500	 0.0100 	87	
1397 	 1450 	 0.0500	 0.0100 	86	
1449 	 1450 	 0.0500	 0.0100 	83	
1511 	 1450 	 0.0500	 0.0100 	80	
1548 	 1450 	 0.0500	 0.0100 	77	
1608 	 1400 	 0.0500	 0.0100 	69	
1650 	 1450 	 0.0500	 0.0100 	68	
1650 	 1450 	 0.0500	 0.0100 	66	
1684 	 1450 	 0.0500	 0.0100 	62	
1695 	 1450 	 0.0500	 0.0100 	59	
1711 	 1450 	 0.0500	 0.0100 	55	
1730 	 1450 	 0.0500	 0.0100 	52	
1718 	 1450 	 0.0500	 0.0100 	49	
1701 	 1400 	 0.0500	 0.0100 	45	
1701 	 1400 	 0.0500	 0.0100 	42	
1689 	 1400 	 0.0500	 0.0100 	39	
1681 	 1400 	 0.0500	 0.0100 	37	
1657 	 1400 	 0.0500	 0.0100 	36	
1629 	 1400 	 0.0500	 0.0100 	35	
1618 	 1400 	 0.0500	 0.0100 	33	
1610 	 1400 	 0.0500	 0.0100 	31	
1597 	 1450 	 0.0500	 0.0100 	33	
1563 	 1400 	 0.0500	 0.0100 	31	
1558 	 1400 	 0.0500	 0.0100 	29	
1543 	 1400 	 0.0500	 0.0100 	29	
1506 	 1400 	 0.0500	 0.0100 	30	
1488 	 1400 	 0.0500	 0.0100 	30	
1412 	 1400 	 0.0500	 0.0100 	33	
1351 	 1400 	 0.0500	 0.0100 	37	
1266 	 1400 	 0.0500	 0.0100 	42	
1168 	 1450 	 0.0500	 0.0100 	53	
1064 	 1400 	 0.0500	 0.0100 	59	
1026 	 1450 	 0.0500	 0.0100 	67	
947 	 1450 	 0.0500	 0.0100 	76	
886 	 1450 	 0.0500	 0.0100 	0	
849 	 1400 	 0.0500	 0.0100 	84	
803 	 1450 	 0.0500	 0.0100 	95	
820 	 1450 	 0.0500	 0.0100 	100	
839 	 1450 	 0.0500	 0.0100 	100	
864 	 1450 	 0.0500	 0.0100 	100	
911 	 1450 	 0.0500	 0.0100 	100	
976 	 1450 	 0.0500	 0.0100 	98	
994 	 1450 	 0.0500	 0.0100 	100	
1038 	 1450 	 0.0500	 0.0100 	99	
1082 	 1450 	 0.0500	 0.0100 	100	
1127 	 1450 	 0.0500	 0.0100 	97	
1160 	 1450 	 0.0500	 0.0100 	99	
1190 	 1450 	 0.0500	 0.0100 	100	
1214 	 1500 	 0.0500	 0.0100 	100	
1252 	 1450 	 0.0500	 0.0100 	99	
1289 	 1450 	 0.0500	 0.0100 	98	
1312 	 1450 	 0.0500	 0.0100 	99	
1344 	 1450 	 0.0500	 0.0100 	98	
1374 	 1450 	 0.0500	 0.0100 	97	
1385 	 1450 	 0.0500	 0.0100 	97	
1404 	 1450 	 0.0500	 0.0100 	97	
1416 	 1450 	 0.0500	 0.0100 	97	
1429 	 1450 	 0.0500	 0.0100 	96	
1437 	 1450 	 0.0500	 0.0100 	96	
1437 	 1450 	 0.0500	 0.0100 	96	
1437 	 1450 	 0.0500	 0.0100 	96	
1449 	 1450 	 0.0500	 0.0100 	96	
1453 	 1450 	 0.0500	 0.0100 	95	
1457 	 1450 	 0.0500	 0.0100 	95	
1464 	 1450 	 0.0500	 0.0100 	95	
1462 	 1450 	 0.0500	 0.0100 	95	
1453 	 1450 	 0.0500	 0.0100 	95	
1462 	 1450 	 0.0500	 0.0100 	95	
1458 	 1450 	 0.0500	 0.0100 	95	
1453 	 1450 	 0.0500	 0.0100 	95	
1466 	 1450 	 0.0500	 0.0100 	94	
1462 	 1450 	 0.0500	 0.0100 	94	
1453 	 1450 	 0.0500	 0.0100 	95	
1453 	 1450 	 0.0500	 0.0100 	94	
1441 	 1450 	 0.0500	 0.0100 	95	
1437 	 1450 	 0.0500	 0.0100 	96	
1439 	 1450 	 0.0500	 0.0100 	96	
1433 	 1450 	 0.0500	 0.0100 	96	
1425 	 1450 	 0.0500	 0.0100 	97	
1429 	 1450 	 0.0500	 0.0100 	97	
1416 	 1450 	 0.0500	 0.0100 	98	
1416 	 1450 	 0.0500	 0.0100 	98	
1416 	 1450 	 0.0500	 0.0100 	98	
1408 	 1450 	 0.0500	 0.0100 	99	
1412 	 1450 	 0.0500	 0.0100 	99	
1412 	 1450 	 0.0500	 0.0100 	100	
1401 	 1450 	 0.0500	 0.0100 	100	
1404 	 1450 	 0.0500	 0.0100 	100	
1404 	 1450 	 0.0500	 0.0100 	100	
1390 	 1450 	 0.0500	 0.0100 	100	
1392 	 1450 	 0.0500	 0.0100 	100	
1389 	 1450 	 0.0500	 0.0100 	100	
1384 	 1450 	 0.0500	 0.0100 	100	
1387 	 1450 	 0.0500	 0.0100 	100	
1382 	 1450 	 0.0500	 0.0100 	100	
1379 	 1450 	 0.0500	 0.0100 	100	
1389 	 1450 	 0.0500	 0.0100 	100	
1392 	 1450 	 0.0500	 0.0100 	100	
1388 	 1450 	 0.0500	 0.0100 	100	
1395 	 1450 	 0.0500	 0.0100 	100	
1395 	 1450 	 0.0500	 0.0100 	100	
1396 	 1450 	 0.0500	 0.0100 	100	
1405 	 1450 	 0.0500	 0.0100 	100	
1408 	 1450 	 0.0500	 0.0100 	100	
1414 	 1450 	 0.0500	 0.0100 	100	
1429 	 1450 	 0.0500	 0.0100 	99	
666667 	 1450 	 0.0500	 0.0100 	0	
1377 	 1400 	 0.0500	 0.0100 	100	
1351 	 1450 	 0.0500	 0.0100 	100	
1361 	 1450 	 0.0500	 0.0100 	100	
1368 	 1450 	 0.0500	 0.0100 	100	
1379 	 1450 	 0.0500	 0.0100 	100	
1396 	 1450 	 0.0500	 0.0100 	100	
1406 	 1450 	 0.0500	 0.0100 	100	
1415 	 1450 	 0.0500	 0.0100 	100	
1436 	 1450 	 0.0500	 0.0100 	99	
1441 	 1450 	 0.0500	 0.0100 	99	
1470 	 1450 	 0.0500	 0.0100 	98	
1472 	 1450 	 0.0500	 0.0100 	97	
1479 	 1450 	 0.0500	 0.0100 	97	
1502 	 1450 	 0.0500	 0.0100 	95	
1511 	 1450 	 0.0500	 0.0100 	94	
1511 	 1450 	 0.0500	 0.0100 	93	
1529 	 1450 	 0.0500	 0.0100 	92	
1526 	 1400 	 0.0500	 0.0100 	88	
1523 	 1400 	 0.0500	 0.0100 	87	
1523 	 1400 	 0.0500	 0.0100 	86	
1506 	 1450 	 0.0500	 0.0100 	89	
1511 	 1450 	 0.0500	 0.0100 	88	
1497 	 1450 	 0.0500	 0.0100 	88	
1488 	 1450 	 0.0500	 0.0100 	88	
1484 	 1450 	 0.0500	 0.0100 	88	
1477 	 1400 	 0.0500	 0.0100 	85	
1458 	 1350 	 0.0500	 0.0100 	82	
1458 	 1450 	 0.0500	 0.0100 	87	
1442 	 1450 	 0.0500	 0.0100 	88	
1429 	 1450 	 0.0500	 0.0100 	89	
1429 	 1450 	 0.0500	 0.0100 	89	
1419 	 1450 	 0.0500	 0.0100 	90	
1409 	 1450 	 0.0500	 0.0100 	91	
1416 	 1450 	 0.0500	 0.0100 	91	
1420 	 1400 	 0.0500	 0.0100 	88	
1409 	 1450 	 0.0500	 0.0100 	91	
1429 	 1450 	 0.0500	 0.0100 	91	
1425 	 1450 	 0.0500	 0.0100 	91	
1420 	 1450 	 0.0500	 0.0100 	92	
1437 	 1450 	 0.0500	 0.0100 	91	
1433 	 1450 	 0.0500	 0.0100 	91	
1429 	 1450 	 0.0500	 0.0100 	92	
1435 	 1450 	 0.0500	 0.0100 	92	
1425 	 1450 	 0.0500	 0.0100 	92	
1429 	 1450 	 0.0500	 0.0100 	92	
1428 	 1450 	 0.0500	 0.0100 	93	
1421 	 1450 	 0.0500	 0.0100 	93	
1429 	 1450 	 0.0500	 0.0100 	93	
1429 	 1450 	 0.0500	 0.0100 	93	
1429 	 1450 	 0.0500	 0.0100 	94	
1437 	 1450 	 0.0500	 0.0100 	93	
1445 	 1450 	 0.0500	 0.0100 	93	
1441 	 1400 	 0.0500	 0.0100 	90	
1450 	 1400 	 0.0500	 0.0100 	89	
1449 	 1400 	 0.0500	 0.0100 	89	
1437 	 1450 	 0.0500	 0.0100 	92	
1445 	 1450 	 0.0500	 0.0100 	92	
1442 	 1450 	 0.0500	 0.0100 	92	
1449 	 1450 	 0.0500	 0.0100 	92	
1462 	 1400 	 0.0500	 0.0100 	88	
1461 	 1400 	 0.0500	 0.0100 	87	
